path,target,prediction
./export/test/0_w4hgz8nt_t2107.834655717475_c1.wav,1,1
./export/test/0_w4hgz8nt_t2393.192796688318_c1.wav,1,1
./export/test/0_w4hgz8nt_t2409.3258175209503_c1.wav,1,1
./export/test/0_w9qips9f_t454.2232688287536_c1.wav,1,1
./export/test/0_w9qips9f_t485.6770458772165_c1.wav,1,1
./export/test/0_w9qips9f_t504.32738586389_c1.wav,1,1
./export/test/0_w9qips9f_t546.4506937971775_c1.wav,1,1
./export/test/0_w9qips9f_t1221.57593006534_c1.wav,1,1
./export/test/0_w9qips9f_t1266.046534793289_c1.wav,1,1
./export/test/0_w9qips9f_t1314.4435268868533_c1.wav,1,1
./export/test/0_w9qips9f_t1384.9904650973135_c1.wav,1,1
./export/test/0_w9qips9f_t1565.5616057920856_c1.wav,1,1
./export/test/0_w9qips9f_t1742.5477841095562_c1.wav,1,1
./export/test/0_w9qips9f_t1774.5563767640303_c1.wav,1,1
./export/test/0_w9qips9f_t1810.1072536722656_c1.wav,1,1
./export/test/0_w9qips9f_t1818.7709127507435_c1.wav,1,1
./export/test/0_w9qips9f_t1857.94943015982_c1.wav,1,1
./export/test/0_w9qips9f_t1866.527732991218_c1.wav,1,1
./export/test/0_w9qips9f_t1879.544560670704_c1.wav,1,1
./export/test/0_w9qips9f_t1891.8358602500225_c1.wav,1,1
./export/test/0_w9qips9f_t1901.139691181589_c1.wav,1,1
./export/test/0_w9qips9f_t1921.241087368599_c1.wav,1,1
./export/test/0_w9qips9f_t1926.021037205_c1.wav,1,1
./export/test/0_w9qips9f_t1981.289207188392_c1.wav,1,1
./export/test/0_w9qips9f_t2017.7790028144923_c1.wav,1,1
./export/test/0_w9qips9f_t2463.2959344412284_c1.wav,1,1
./export/test/0_w9qips9f_t2499.316270708397_c1.wav,1,1
./export/test/0_w9qips9f_t2645.1474188421794_c1.wav,1,1
./export/test/0_w9qips9f_t2733.747203309763_c1.wav,1,1
./export/test/0_w9qips9f_t2782.869723503496_c1.wav,1,1
./export/test/0_w9qips9f_t2809.2448038507823_c1.wav,1,1
./export/test/0_w9qips9f_t2814.8356380344303_c1.wav,1,1
./export/test/0_w9qips9f_t2818.3352441646525_c1.wav,1,1
./export/test/0_xf33qhdc_t592.5207793116858_c1.wav,1,1
./export/test/0_xf33qhdc_t627.9422894549225_c1.wav,1,1
./export/test/0_xf33qhdc_t698.6999567049064_c1.wav,1,1
./export/test/0_xf33qhdc_t726.0129283816191_c1.wav,1,1
./export/test/0_xf33qhdc_t732.4997591548384_c1.wav,1,1
./export/test/0_xf33qhdc_t833.5577543586753_c1.wav,1,1
./export/test/0_xf33qhdc_t861.8522859550197_c1.wav,1,1
./export/test/0_xf33qhdc_t879.2216288806793_c1.wav,1,1
./export/test/0_xf33qhdc_t1067.7664864864869_c1.wav,1,1
./export/test/0_xf33qhdc_t1190.2907703674898_c1.wav,1,1
./export/test/0_xf33qhdc_t1462.3535741784951_c1.wav,1,1
./export/test/0_xf33qhdc_t1679.3636694536265_c1.wav,1,1
./export/test/0_xf33qhdc_t1767.5760326657592_c1.wav,1,1
./export/test/0_xf33qhdc_t2070.451282649556_c1.wav,1,1
./export/test/0_xf33qhdc_t2646.157513772766_c1.wav,1,1
./export/test/0_xf33qhdc_t3034.641859355759_c1.wav,1,1
./export/test/0_xf33qhdc_t3045.439018471709_c1.wav,1,1
./export/test/0_xf33qhdc_t3330.390130792663_c1.wav,1,1
./export/test/0_xf33qhdc_t3336.919638084128_c1.wav,1,1
./export/test/0_xf33qhdc_t3397.3069114006094_c1.wav,1,1
./export/test/0_xf33qhdc_t3418.4317879318164_c1.wav,1,1
./export/test/0_z7rjz126_t416.7273621918829_c1.wav,1,1
./export/test/0_z7rjz126_t689.4245300778155_c1.wav,1,1
./export/test/0_z7rjz126_t702.5686189211438_c1.wav,1,1
./export/test/0_z7rjz126_t807.8920321202802_c1.wav,1,1
./export/test/0_z7rjz126_t817.3233426214994_c1.wav,1,1
./export/test/0_z7rjz126_t956.2751389652548_c1.wav,1,1
./export/test/0_z7rjz126_t979.3626456673346_c1.wav,1,1
./export/test/0_z7rjz126_t1007.14446981346_c1.wav,1,1
./export/test/0_z7rjz126_t1195.3012480934408_c1.wav,1,1
./export/test/0_z7rjz126_t1343.9404086171814_c1.wav,1,1
./export/test/0_z7rjz126_t1384.5675923147417_c1.wav,1,1
./export/test/0_z7rjz126_t1426.2189907273655_c1.wav,1,1
./export/test/0_z7rjz126_t1444.2280994672508_c1.wav,1,1
./export/test/0_z7rjz126_t1473.8876505909946_c1.wav,1,1
./export/test/0_z7rjz126_t1586.337891182455_c1.wav,1,1
./export/test/0_z7rjz126_t1650.9060938446485_c1.wav,1,1
./export/test/0_z7rjz126_t1659.5265676964416_c1.wav,1,1
./export/test/0_z7rjz126_t1734.3369175092805_c1.wav,1,1
./export/test/0_z7rjz126_t1740.5248814127954_c1.wav,1,1
./export/test/0_z7rjz126_t1818.109146078934_c1.wav,1,1
./export/test/0_z7rjz126_t1842.1781918829504_c1.wav,1,1
./export/test/0_z7rjz126_t1867.1434255626484_c1.wav,1,1
./export/test/0_z7rjz126_t1898.1259206933507_c1.wav,1,1
./export/test/0_z7rjz126_t1927.7001205908389_c1.wav,1,1
./export/test/0_z7rjz126_t2107.748532376559_c1.wav,1,0
./export/test/0_z7rjz126_t2197.623373623472_c1.wav,1,1
./export/test/0_z7rjz126_t2378.952053803023_c1.wav,1,1
./export/test/0_z7rjz126_t2400.503238432505_c1.wav,1,1
./export/test/0_z7rjz126_t2498.2303924949133_c1.wav,1,1
./export/test/0_z7rjz126_t2613.9239796840784_c1.wav,1,1
./export/test/0_z7rjz126_t2744.63938269419_c1.wav,1,1
./export/test/0_z7rjz126_t2816.46243958809_c1.wav,1,1
./export/test/0_z7rjz126_t2869.294848640169_c1.wav,1,1
./export/test/0_z7rjz126_t2912.439893512262_c1.wav,1,1
./export/test/0_z7rjz126_t2948.970218349564_c1.wav,1,1
./export/test/0_z7rjz126_t3091.080010064769_c1.wav,1,1
./export/test/0_z7rjz126_t3096.286434866347_c1.wav,1,1
./export/test/0_z7rjz126_t3297.416599537145_c1.wav,1,1
./export/test/0_z7rjz126_t3305.055534287001_c1.wav,1,1
./export/test/0_zonsj2rf_t422.15571697284577_c1.wav,1,1
./export/test/0_zonsj2rf_t445.6277796836288_c1.wav,1,1
./export/test/0_zonsj2rf_t614.669307678922_c1.wav,1,1
./export/test/0_zonsj2rf_t974.0479260198372_c1.wav,1,1
./export/test/0_zonsj2rf_t1512.8876985160496_c1.wav,1,1
./export/test/0_zonsj2rf_t1524.65984073715_c1.wav,1,1
./export/test/0_zonsj2rf_t1528.2446648602513_c1.wav,1,1
./export/test/0_zonsj2rf_t1820.4220563855672_c1.wav,1,1
./export/test/0_zonsj2rf_t1905.718109727297_c1.wav,1,1
./export/test/0_zonsj2rf_t2014.2870688840824_c1.wav,1,1
./export/test/0_zonsj2rf_t2089.867110812804_c1.wav,1,1
./export/test/0_zonsj2rf_t2378.701511588402_c1.wav,1,1
./export/test/0_zonsj2rf_t2431.577667404148_c1.wav,1,1
./export/test/0_zonsj2rf_t2493.2878540946795_c1.wav,1,1
./export/test/0_zonsj2rf_t2510.9132393665946_c1.wav,1,1
./export/test/0_zonsj2rf_t3264.323775905072_c1.wav,1,1
./export/test/0_zonsj2rf_t3304.7810767229307_c1.wav,1,1
./export/test/0_zonsj2rf_t3312.377489745693_c1.wav,1,1
./export/test/0_zonsj2rf_t3338.324788160522_c1.wav,1,1
./export/test/0_zonsj2rf_t3346.0492306162523_c1.wav,1,1
./export/test/0_01td9ke3_t1030.2556948844249_c0.wav,0,0
./export/test/0_01td9ke3_t148.42482009819605_c0.wav,0,0
./export/test/0_01td9ke3_t1620.6241071299207_c0.wav,0,0
./export/test/0_01td9ke3_t2439.113171395821_c0.wav,0,0
./export/test/0_01td9ke3_t1036.3712757162848_c0.wav,0,0
./export/test/0_01td9ke3_t585.4878986029685_c0.wav,0,0
./export/test/0_0qy5lhqw_t992.5945435624728_c0.wav,0,0
./export/test/0_0qy5lhqw_t109.35665410479353_c0.wav,0,0
./export/test/0_0qy5lhqw_t1839.3024330280557_c0.wav,0,0
./export/test/0_0qy5lhqw_t1852.4165869338933_c0.wav,0,0
./export/test/0_0qy5lhqw_t1318.4150383140825_c0.wav,0,0
./export/test/0_0qy5lhqw_t792.1270226664616_c0.wav,0,0
./export/test/0_0qy5lhqw_t1792.9146280407776_c0.wav,0,0
./export/test/0_0qy5lhqw_t1243.7762790383367_c0.wav,0,0
./export/test/0_0qy5lhqw_t1851.5013373063114_c0.wav,0,0
./export/test/0_0qy5lhqw_t1415.7834247822577_c0.wav,0,0
./export/test/0_0qy5lhqw_t1758.4604627332724_c0.wav,0,0
./export/test/0_0qy5lhqw_t1342.0803863043911_c0.wav,0,0
./export/test/0_0qy5lhqw_t928.8830633372002_c0.wav,0,0
./export/test/0_1ain8y8s_t2931.8992215013463_c0.wav,0,0
./export/test/0_1ain8y8s_t1656.5738214718174_c0.wav,0,0
./export/test/0_1ain8y8s_t1852.3117212760133_c0.wav,0,0
./export/test/0_1ain8y8s_t675.5966319653863_c0.wav,0,0
./export/test/0_1ain8y8s_t1915.2203003053808_c0.wav,0,0
./export/test/0_1ain8y8s_t1749.871710769699_c0.wav,0,0
./export/test/0_1ain8y8s_t566.525401078786_c0.wav,0,0
./export/test/0_1ain8y8s_t183.31069682510005_c0.wav,0,0
./export/test/0_1ain8y8s_t1850.0776292886565_c0.wav,0,0
./export/test/0_1ain8y8s_t2337.567410895262_c0.wav,0,0
./export/test/0_1ain8y8s_t1602.3813877606124_c0.wav,0,0
./export/test/0_1ain8y8s_t694.8259653404773_c0.wav,0,0
./export/test/0_1ain8y8s_t2040.2684224907864_c0.wav,0,0
./export/test/0_1ain8y8s_t246.08881094385205_c0.wav,0,0
./export/test/0_1ain8y8s_t1352.8196754219002_c0.wav,0,0
./export/test/0_1ain8y8s_t500.8314884371931_c0.wav,0,0
./export/test/0_1ain8y8s_t565.3647639877838_c0.wav,0,0
./export/test/0_1ain8y8s_t619.9318237128012_c0.wav,0,0
./export/test/0_29pyqdm4_t1119.3696992064188_c0.wav,0,0
./export/test/0_29pyqdm4_t148.92809966104394_c0.wav,0,0
./export/test/0_29pyqdm4_t1151.4318909483163_c0.wav,0,0
./export/test/0_29pyqdm4_t1480.8749939706186_c0.wav,0,0
./export/test/0_481y9w9f_t1903.0336561420709_c0.wav,0,0
./export/test/0_481y9w9f_t1507.4697941821903_c0.wav,0,0
./export/test/0_481y9w9f_t3303.5118248589306_c0.wav,0,0
./export/test/0_481y9w9f_t572.9419176224392_c0.wav,0,0
./export/test/0_481y9w9f_t1991.1998769562242_c0.wav,0,0
./export/test/0_481y9w9f_t245.16771891753683_c0.wav,0,0
./export/test/0_481y9w9f_t281.03744356474647_c0.wav,0,0
./export/test/0_481y9w9f_t2259.483483355193_c0.wav,0,0
./export/test/0_481y9w9f_t2228.5994722515125_c0.wav,0,0
./export/test/0_481y9w9f_t3456.553571810131_c0.wav,0,0
./export/test/0_481y9w9f_t2196.5453229807576_c0.wav,0,0
./export/test/0_481y9w9f_t3778.315148264512_c0.wav,0,0
./export/test/0_481y9w9f_t192.6414975688276_c0.wav,0,0
./export/test/0_481y9w9f_t386.7151239156933_c0.wav,0,0
./export/test/0_481y9w9f_t174.4238421619302_c0.wav,0,0
./export/test/0_481y9w9f_t730.1681610986668_c0.wav,0,0
./export/test/0_481y9w9f_t2131.2009978176307_c0.wav,0,0
./export/test/0_481y9w9f_t2541.6880543385287_c0.wav,0,0
./export/test/0_481y9w9f_t180.40312421646297_c0.wav,0,0
./export/test/0_481y9w9f_t3723.9251952407467_c0.wav,0,0
./export/test/0_481y9w9f_t3315.3923697301734_c0.wav,0,0
./export/test/0_481y9w9f_t1168.3362202781693_c0.wav,0,0
./export/test/0_481y9w9f_t304.7761564580782_c0.wav,0,0
./export/test/0_481y9w9f_t669.600769877993_c0.wav,0,0
./export/test/0_481y9w9f_t500.59735699752025_c0.wav,0,0
./export/test/0_481y9w9f_t486.19071045776326_c0.wav,0,0
./export/test/0_481y9w9f_t2041.830639445316_c0.wav,0,0
./export/test/0_481y9w9f_t968.5473607793265_c0.wav,0,0
./export/test/0_481y9w9f_t1410.4803427834397_c0.wav,0,0
./export/test/0_481y9w9f_t3895.257609854004_c0.wav,0,0
./export/test/0_481y9w9f_t2694.15978550063_c0.wav,0,0
./export/test/0_481y9w9f_t3735.770354003497_c0.wav,0,0
./export/test/0_481y9w9f_t562.0398757261285_c0.wav,0,0
./export/test/0_481y9w9f_t1504.9328315720663_c0.wav,0,0
./export/test/0_481y9w9f_t2184.180295725902_c0.wav,0,0
./export/test/0_481y9w9f_t303.08595804684177_c0.wav,0,0
./export/test/0_481y9w9f_t17.479935644445856_c0.wav,0,0
./export/test/0_481y9w9f_t2639.5345467177967_c0.wav,0,0
./export/test/0_481y9w9f_t2526.9192175430567_c0.wav,0,1
./export/test/0_481y9w9f_t1617.684009082072_c0.wav,0,0
./export/test/0_481y9w9f_t1928.0236398686263_c0.wav,0,0
./export/test/0_481y9w9f_t1636.0008554102042_c0.wav,0,0
./export/test/0_65vjppl2_t65.92884529645538_c0.wav,0,0
./export/test/0_65vjppl2_t908.1131204969925_c0.wav,0,0
./export/test/0_65vjppl2_t479.9720843985896_c0.wav,0,0
./export/test/0_65vjppl2_t267.2177466813822_c0.wav,0,0
./export/test/0_65vjppl2_t2588.7374295839136_c0.wav,0,0
./export/test/0_65vjppl2_t1622.1481842940498_c0.wav,0,0
./export/test/0_65vjppl2_t1971.869517603163_c0.wav,0,0
./export/test/0_65vjppl2_t853.9958527861946_c0.wav,0,0
./export/test/0_65vjppl2_t1064.3843558554124_c0.wav,0,0
./export/test/0_65vjppl2_t641.8320186918577_c0.wav,0,0
./export/test/0_65vjppl2_t263.27274682728086_c0.wav,0,0
./export/test/0_65vjppl2_t485.24477295199586_c0.wav,0,0
./export/test/0_65vjppl2_t2158.115989717935_c0.wav,0,0
./export/test/0_65vjppl2_t1833.625893861077_c0.wav,0,0
./export/test/0_65vjppl2_t1480.333223765518_c0.wav,0,0
./export/test/0_6xvr5trs_t1446.5654579691725_c0.wav,0,0
./export/test/0_6xvr5trs_t2807.709243566163_c0.wav,0,0
./export/test/0_6xvr5trs_t222.3120803051099_c0.wav,0,0
./export/test/0_6xvr5trs_t854.7897064552716_c0.wav,0,0
./export/test/0_6xvr5trs_t1065.762905816683_c0.wav,0,0
./export/test/0_6xvr5trs_t2381.702667336094_c0.wav,0,0
./export/test/0_6xvr5trs_t3020.944085059233_c0.wav,0,0
./export/test/0_6xvr5trs_t733.2929886618847_c0.wav,0,0
./export/test/0_6xvr5trs_t2661.272411725578_c0.wav,0,0
./export/test/0_6xvr5trs_t2528.3524856210197_c0.wav,0,0
./export/test/0_6xvr5trs_t684.5695569525561_c0.wav,0,0
./export/test/0_6xvr5trs_t1216.0572284237785_c0.wav,0,0
./export/test/0_6xvr5trs_t1247.5198328537338_c0.wav,0,0
./export/test/0_6xvr5trs_t2977.4515925391293_c0.wav,0,0
./export/test/0_6xvr5trs_t551.4034061636015_c0.wav,0,0
./export/test/0_6xvr5trs_t2432.613941839942_c0.wav,0,0
./export/test/0_6xvr5trs_t1017.854855268805_c0.wav,0,0
./export/test/0_6xvr5trs_t2224.8338185000384_c0.wav,0,0
./export/test/0_6xvr5trs_t1278.9758829904993_c0.wav,0,0
./export/test/0_6xvr5trs_t1760.7868184299587_c0.wav,0,0
./export/test/0_6xvr5trs_t2534.4044949348854_c0.wav,0,0
./export/test/0_6xvr5trs_t2447.850647887764_c0.wav,0,0
./export/test/0_6xvr5trs_t2637.2831490199164_c0.wav,0,0
./export/test/0_6xvr5trs_t182.3988281727009_c0.wav,0,1
./export/test/0_6xvr5trs_t2106.716058745092_c0.wav,0,0
./export/test/0_6xvr5trs_t426.9423908988423_c0.wav,0,0
./export/test/0_6xvr5trs_t1266.2194732809794_c0.wav,0,0
./export/test/0_8jn08o8f_t1667.8127540216637_c0.wav,0,0
./export/test/0_8jn08o8f_t1224.670225805279_c0.wav,0,0
./export/test/0_8jn08o8f_t1579.7707953706645_c0.wav,0,0
./export/test/0_8jn08o8f_t3028.812319110098_c0.wav,0,0
./export/test/0_8jn08o8f_t411.8397787413474_c0.wav,0,0
./export/test/0_8jn08o8f_t2053.2831329486844_c0.wav,0,0
./export/test/0_8jn08o8f_t1204.1961362338404_c0.wav,0,0
./export/test/0_8jn08o8f_t405.1325393400642_c0.wav,0,0
./export/test/0_8jn08o8f_t483.30049061105626_c0.wav,0,0
./export/test/0_8jn08o8f_t2885.2397635798075_c0.wav,0,0
./export/test/0_8jn08o8f_t2673.5518675591275_c0.wav,0,0
./export/test/0_8jn08o8f_t2756.9260577929886_c0.wav,0,0
./export/test/0_8jn08o8f_t3013.6401349814037_c0.wav,0,0
./export/test/0_a5xfv1bj_t577.6419973903787_c0.wav,0,0
./export/test/0_a5xfv1bj_t984.8987385442066_c0.wav,0,0
./export/test/0_a5xfv1bj_t1853.4785811156219_c0.wav,0,0
./export/test/0_a5xfv1bj_t1340.2234866390547_c0.wav,0,0
./export/test/0_a5xfv1bj_t1159.1524351352325_c0.wav,0,0
./export/test/0_a5xfv1bj_t991.4644755108418_c0.wav,0,0
./export/test/0_a5xfv1bj_t1644.656042895309_c0.wav,0,0
./export/test/0_a5xfv1bj_t1594.3116816871836_c0.wav,0,0
./export/test/0_a5xfv1bj_t447.9346596299042_c0.wav,0,0
./export/test/0_a5xfv1bj_t1306.8324790315414_c0.wav,0,0
./export/test/0_a5xfv1bj_t1533.0762931620095_c0.wav,0,0
./export/test/0_a5xfv1bj_t1579.6226808411366_c0.wav,0,0
./export/test/0_a5xfv1bj_t582.6019228445392_c0.wav,0,0
./export/test/0_a5xfv1bj_t2055.6962863214_c0.wav,0,0
./export/test/0_afqcuyqe_t46.35585076844324_c0.wav,0,0
./export/test/0_afqcuyqe_t639.6618567921385_c0.wav,0,0
./export/test/0_afqcuyqe_t1405.3047460992868_c0.wav,0,0
./export/test/0_afqcuyqe_t1015.9508686076188_c0.wav,0,0
./export/test/0_afqcuyqe_t471.0662622762974_c0.wav,0,0
./export/test/0_by13cx05_t2357.1134595711214_c0.wav,0,0
./export/test/0_by13cx05_t1924.6368657912187_c0.wav,0,0
./export/test/0_by13cx05_t2700.5206340121786_c0.wav,0,0
./export/test/0_by13cx05_t2492.970589243082_c0.wav,0,0
./export/test/0_by13cx05_t2069.461090237887_c0.wav,0,0
./export/test/0_by13cx05_t1656.078536159759_c0.wav,0,0
./export/test/0_by13cx05_t452.530024293118_c0.wav,0,0
./export/test/0_by13cx05_t887.0025571971744_c0.wav,0,0
./export/test/0_by13cx05_t1421.8813250202527_c0.wav,0,0
./export/test/0_by13cx05_t2032.8163587234997_c0.wav,0,0
./export/test/0_by13cx05_t1742.6340156935523_c0.wav,0,0
./export/test/0_by13cx05_t978.037762051112_c0.wav,0,0
./export/test/0_by13cx05_t22.916241501611477_c0.wav,0,0
./export/test/0_by13cx05_t1683.4097587947676_c0.wav,0,0
./export/test/0_by13cx05_t969.363501542344_c0.wav,0,0
./export/test/0_by13cx05_t2491.5572140649415_c0.wav,0,0
./export/test/0_by13cx05_t82.1855020718256_c0.wav,0,0
./export/test/0_by13cx05_t1983.753425226249_c0.wav,0,0
./export/test/0_by13cx05_t3192.898936901564_c0.wav,0,0
./export/test/0_by13cx05_t592.3032264734591_c0.wav,0,0
./export/test/0_by13cx05_t1600.0427014815587_c0.wav,0,0
./export/test/0_by13cx05_t310.9498072974799_c0.wav,0,0
./export/test/0_by13cx05_t2122.261900777909_c0.wav,0,0
./export/test/0_by13cx05_t1867.4785673589956_c0.wav,0,0
./export/test/0_by13cx05_t1382.09948404925_c0.wav,0,0
./export/test/0_by13cx05_t1768.6349434428544_c0.wav,0,0
./export/test/0_by13cx05_t3040.674996100655_c0.wav,0,0
./export/test/0_by13cx05_t666.5004990112568_c0.wav,0,0
./export/test/0_cskpvky9_t60.74706624380859_c0.wav,0,0
./export/test/0_cskpvky9_t2282.545003869103_c0.wav,0,0
./export/test/0_cskpvky9_t1529.1098479827785_c0.wav,0,0
./export/test/0_cskpvky9_t2359.3151469870486_c0.wav,0,0
./export/test/0_cskpvky9_t1581.6114607275122_c0.wav,0,0
./export/test/0_cskpvky9_t2146.1715393649656_c0.wav,0,0
./export/test/0_cskpvky9_t1138.703453937206_c0.wav,0,0
./export/test/0_cskpvky9_t1986.504121396121_c0.wav,0,0
./export/test/0_cskpvky9_t2418.581630746524_c0.wav,0,0
./export/test/0_ddxiz4zn_t1445.1756699461419_c0.wav,0,0
./export/test/0_ddxiz4zn_t457.3451084555809_c0.wav,0,0
./export/test/0_ddxiz4zn_t679.5096917638274_c0.wav,0,0
./export/test/0_ddxiz4zn_t502.4265867875075_c0.wav,0,0
./export/test/0_ddxiz4zn_t624.1263833382528_c0.wav,0,0
./export/test/0_ddxiz4zn_t774.46613386986_c0.wav,0,0
./export/test/0_ddxiz4zn_t1402.2909098738683_c0.wav,0,0
./export/test/0_ddxiz4zn_t1485.231990757785_c0.wav,0,0
./export/test/0_ddxiz4zn_t1077.5877219777954_c0.wav,0,0
./export/test/0_ddxiz4zn_t1554.4697492549456_c0.wav,0,0
./export/test/0_ddxiz4zn_t206.9146902252343_c0.wav,0,0
./export/test/0_ddxiz4zn_t222.5985795116897_c0.wav,0,0
./export/test/0_ddxiz4zn_t434.73879701321573_c0.wav,0,0
./export/test/0_ddxiz4zn_t1308.7519436533598_c0.wav,0,0
./export/test/0_ddxiz4zn_t541.173927757431_c0.wav,0,0
./export/test/0_ddxiz4zn_t716.0778226721034_c0.wav,0,0
./export/test/0_ddxiz4zn_t1011.4856735813185_c0.wav,0,0
./export/test/0_ddxiz4zn_t2050.344944871961_c0.wav,0,0
./export/test/0_ddxiz4zn_t35.99135795667802_c0.wav,0,0
./export/test/0_ddxiz4zn_t1640.1879931940916_c0.wav,0,0
./export/test/0_ddxiz4zn_t1689.4048947141393_c0.wav,0,0
./export/test/0_ddxiz4zn_t2016.998867007436_c0.wav,0,0
./export/test/0_ddxiz4zn_t2355.4922788936046_c0.wav,0,0
./export/test/0_ddxiz4zn_t51.83276383175535_c0.wav,0,0
./export/test/0_ddxiz4zn_t389.1869808046808_c0.wav,0,0
./export/test/0_ddxiz4zn_t2237.9090273078996_c0.wav,0,0
./export/test/0_ddxiz4zn_t1158.4108954149515_c0.wav,0,0
./export/test/0_ddxiz4zn_t1426.1622744214058_c0.wav,0,0
./export/test/0_ddxiz4zn_t1674.6397887261173_c0.wav,0,0
./export/test/0_ddxiz4zn_t1715.1270857320676_c0.wav,0,0
./export/test/0_ddxiz4zn_t2352.9363956676625_c0.wav,0,0
./export/test/0_ddxiz4zn_t2517.5395974072326_c0.wav,0,0
./export/test/0_ddxiz4zn_t1818.8502691803164_c0.wav,0,0
./export/test/0_dtowqqoh_t756.7076564543048_c0.wav,0,0
./export/test/0_dtowqqoh_t2315.716340195606_c0.wav,0,0
./export/test/0_dtowqqoh_t130.50513675182142_c0.wav,0,0
./export/test/0_dtowqqoh_t608.9967780252484_c0.wav,0,0
./export/test/0_dtowqqoh_t2362.11135161918_c0.wav,0,0
./export/test/0_dtowqqoh_t675.0654338035289_c0.wav,0,0
./export/test/0_dtowqqoh_t581.5549514339983_c0.wav,0,0
./export/test/0_dtowqqoh_t364.42142651980794_c0.wav,0,0
./export/test/0_dtowqqoh_t2261.4087448847317_c0.wav,0,0
./export/test/0_dtowqqoh_t1316.7031689606108_c0.wav,0,0
./export/test/0_dtowqqoh_t1776.7113489230733_c0.wav,0,0
./export/test/0_dzl6vpsx_t901.4196289801918_c0.wav,0,0
./export/test/0_dzl6vpsx_t2856.083441696646_c0.wav,0,0
./export/test/0_dzl6vpsx_t2863.484884545248_c0.wav,0,0
./export/test/0_dzl6vpsx_t1178.3692010146217_c0.wav,0,0
./export/test/0_dzl6vpsx_t1547.7950689699294_c0.wav,0,0
./export/test/0_dzl6vpsx_t790.7774609131085_c0.wav,0,0
./export/test/0_dzl6vpsx_t3679.119438243387_c0.wav,0,0
./export/test/0_dzl6vpsx_t2432.5975462328015_c0.wav,0,0
./export/test/0_dzl6vpsx_t3520.8660723269177_c0.wav,0,0
./export/test/0_dzl6vpsx_t1143.6713115247671_c0.wav,0,0
./export/test/0_dzl6vpsx_t2945.9139347114856_c0.wav,0,0
./export/test/0_dzl6vpsx_t2885.5299963274924_c0.wav,0,0
./export/test/0_dzl6vpsx_t2606.0518471901423_c0.wav,0,0
./export/test/0_dzl6vpsx_t3637.9826364448772_c0.wav,0,0
./export/test/0_dzl6vpsx_t1483.2868179108268_c0.wav,0,0
./export/test/0_dzl6vpsx_t493.3337275684619_c0.wav,0,0
./export/test/0_dzl6vpsx_t2530.9242474568305_c0.wav,0,0
./export/test/0_dzl6vpsx_t2747.8724325173494_c0.wav,0,0
./export/test/0_dzl6vpsx_t2166.9081438752796_c0.wav,0,0
./export/test/0_dzl6vpsx_t779.9589126976238_c0.wav,0,0
./export/test/0_dzl6vpsx_t1900.9828587034601_c0.wav,0,0
./export/test/0_dzl6vpsx_t1176.831423813969_c0.wav,0,0
./export/test/0_dzl6vpsx_t1611.0099316870178_c0.wav,0,0
./export/test/0_dzl6vpsx_t2431.1512440613424_c0.wav,0,0
./export/test/0_dzl6vpsx_t2807.776806870759_c0.wav,0,0
./export/test/0_dzl6vpsx_t875.6510758108187_c0.wav,0,0
./export/test/0_dzl6vpsx_t1527.617438340685_c0.wav,0,0
./export/test/0_dzl6vpsx_t1014.7701409828721_c0.wav,0,0
./export/test/0_dzl6vpsx_t749.1261104493439_c0.wav,0,0
./export/test/0_f4jwzl1g_t2430.628459583893_c0.wav,0,0
./export/test/0_f4jwzl1g_t2820.9926766346657_c0.wav,0,0
./export/test/0_f4jwzl1g_t1149.2529099695737_c0.wav,0,0
./export/test/0_f4jwzl1g_t2331.0465072097754_c0.wav,0,0
./export/test/0_f4jwzl1g_t2782.9770702463593_c0.wav,0,0
./export/test/0_f4jwzl1g_t2625.2034715068817_c0.wav,0,0
./export/test/0_f4jwzl1g_t567.9847557510968_c0.wav,0,0
./export/test/0_f4jwzl1g_t2966.881893000799_c0.wav,0,0
./export/test/0_f4jwzl1g_t1169.2393794055522_c0.wav,0,0
./export/test/0_f4jwzl1g_t1053.134556190983_c0.wav,0,0
./export/test/0_f4jwzl1g_t194.62701567239904_c0.wav,0,0
./export/test/0_f4jwzl1g_t1508.8384177870485_c0.wav,0,0
./export/test/0_f4jwzl1g_t339.09918809340195_c0.wav,0,0
./export/test/0_f4jwzl1g_t771.8313422171561_c0.wav,0,0
./export/test/0_f4jwzl1g_t983.9785248539172_c0.wav,0,0
./export/test/0_f4jwzl1g_t2509.5263127300486_c0.wav,0,0
./export/test/0_f4jwzl1g_t2716.2755198838495_c0.wav,0,0
./export/test/0_f4jwzl1g_t939.0811356277005_c0.wav,0,0
./export/test/0_f4jwzl1g_t2664.200701152771_c0.wav,0,0
./export/test/0_f4jwzl1g_t2659.650318396165_c0.wav,0,0
./export/test/0_f4jwzl1g_t2372.5190435616623_c0.wav,0,0
./export/test/0_f4jwzl1g_t455.9660944112446_c0.wav,0,0
./export/test/0_f4jwzl1g_t2141.9948902917968_c0.wav,0,0
./export/test/0_f4jwzl1g_t2931.935434852759_c0.wav,0,0
./export/test/0_f4jwzl1g_t2117.8583424676117_c0.wav,0,0
./export/test/0_fyuz7avc_t895.9012290024007_c0.wav,0,0
./export/test/0_fyuz7avc_t1351.8633460188412_c0.wav,0,0
./export/test/0_fyuz7avc_t1743.5536019871533_c0.wav,0,0
